Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size,Credit-Builder Loan,Home Equity Loan,Personal Loan,Not_Specified,Mortgage Loan,Not Specified,Payday Loan,Debt Consolidation Loan,Auto Loan,Student Loan
17.0,Architect,18444.26,1360.0216666666663,3,5,17.0,2.0,27,11.0,9.5,7.0,Standard,1353.57,40.18395203547461,Yes,87.45299080801533,341.40342907359627,Standard,19.0,High,Small,0,0,1,0,1,0,0,0,0,0
17.0,Architect,18444.26,1360.0216666666663,3,5,17.0,2.0,27,13.0,9.5,7.0,Standard,1353.57,35.3115959082718,Yes,87.45299080801533,318.5844368009135,Standard,19.0,Low,Small,0,0,1,0,1,0,0,0,0,0
17.0,Architect,18444.26,1360.0216666666663,3,5,17.0,2.0,27,11.0,9.5,7.0,Standard,1353.57,37.83003796995669,Yes,87.45299080801533,274.514564076947,Standard,19.0,Missing,Missing,0,0,1,0,1,0,0,0,0,0
17.0,Architect,18444.26,1360.0216666666663,3,5,17.0,2.0,27,11.0,9.5,7.0,Standard,1353.57,32.359271634546964,Yes,87.45299080801533,292.6903502412928,Standard,19.0,Low,Small,0,0,1,0,1,0,0,0,0,0
17.0,Architect,18444.26,1360.0216666666663,3,5,17.0,2.0,24,11.0,9.5,7.0,Standard,1353.57,33.4681230926318,Yes,87.45299080801533,230.97065329101693,Standard,19.0,Low,Small,0,0,1,0,1,0,0,0,0,0
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,15,5.0,6.22,1.0,Good,511.29,22.62071532157298,No,215.70218505987407,283.039686776992,Standard,27.0,Low,Small,0,1,0,0,0,0,0,0,0,1
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,15,5.0,6.22,1.0,Good,511.29,33.74380400757031,NM,215.70218505987407,168.24119231412178,Standard,27.0,Low,Small,0,1,0,0,0,0,0,0,0,1
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,15,5.0,6.22,1.0,Good,511.29,27.57696221951199,NM,215.70218505987407,426.58275609557353,Standard,27.0,Missing,Missing,0,1,0,0,0,0,0,0,0,1
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,15,5.0,6.22,1.0,Good,511.29,29.93153675063127,No,215.70218505987407,376.800325417778,Poor,27.0,Low,Small,0,1,0,0,0,0,0,0,0,1
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,15,5.0,6.22,1.0,Good,511.29,30.1901024163764,No,215.70218505987407,426.9131148764978,Poor,27.0,High,Small,0,1,0,0,0,0,0,0,0,1
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,13,5.0,6.22,1.0,Good,511.29,40.51974478920853,No,215.70218505987407,308.34007724577936,Poor,27.0,Low,Small,0,1,0,0,0,0,0,0,0,1
49.0,Manager,39337.45,3032.120833333333,2,7,2.0,2.0,15,5.0,6.22,1.0,Good,511.29,32.91350853292502,NM,215.70218505987407,330.6830663007117,Poor,27.0,Low,Small,0,1,0,0,0,0,0,0,0,1
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,57,15.0,16.21,11.0,Bad,4316.78,26.67012688737524,NM,65.18466109122006,308.1845454881671,Poor,7.0,High,Medium,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,15.0,16.21,11.0,Bad,4316.78,38.3290601306288,Yes,65.18466109122006,312.2065343474701,Standard,7.0,High,Small,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,15.0,16.21,11.0,Bad,4316.78,33.059133071268214,NM,65.18466109122006,272.7081143577931,Poor,7.0,Low,Small,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,15.0,16.21,11.0,Bad,4316.78,27.602926442510928,NM,65.18466109122006,299.9038694741713,Poor,7.0,High,Large,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,15.0,16.21,11.0,Bad,4316.78,35.75860977436225,Yes,65.18466109122006,292.42589963052103,Poor,7.0,Low,Medium,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,12.0,16.21,11.0,Bad,4316.78,29.730605588040696,Yes,65.18466109122006,261.79000771455435,Poor,7.0,Low,Small,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,15.0,16.21,11.0,Bad,4316.78,34.93233912674047,Yes,65.18466109122006,293.72495721420626,Standard,7.0,Low,Large,1,1,0,0,0,0,0,0,0,0
17.0,Teacher,17145.07,1509.7558333333334,7,8,15.0,5.0,60,15.0,16.21,11.0,Bad,4316.78,37.465717709501945,Yes,65.18466109122006,305.42676085108434,Poor,7.0,Missing,Missing,1,1,0,0,0,0,0,0,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,11,5.0,4.24,3.0,Good,1371.02,29.751946797361413,No,214.56931443039252,800.2086568259532,Poor,26.0,High,Small,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,11,5.0,4.24,3.0,Good,1371.02,28.07281810977168,NM,214.56931443039252,360.0632176887524,Poor,26.0,Missing,Missing,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,11,3.0,4.24,3.0,Good,1371.02,27.904879435006126,No,214.56931443039252,877.7841059681798,Poor,26.0,High,Large,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,13,5.0,4.24,3.0,Good,1371.02,31.86497875677886,NM,214.56931443039252,599.6883186855104,Poor,26.0,Low,Large,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,10,7.0,4.24,3.0,Good,1371.02,37.82721375752729,No,214.56931443039252,902.3399050375956,Poor,26.0,High,Large,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,15,5.0,4.24,3.0,Good,1371.02,43.42290243652363,No,214.56931443039252,665.4956352457472,Poor,26.0,High,Medium,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,11,2.0,4.24,3.0,Good,1371.02,33.7601723557087,No,214.56931443039252,809.6306972535342,Poor,26.0,High,Large,0,0,0,0,0,1,0,1,0,0
37.0,Teacher,98759.91,8524.9925,5,7,3.0,2.0,11,5.0,4.24,3.0,Good,1371.02,28.379705353000613,No,214.56931443039252,755.3959551822692,Poor,26.0,High,Medium,0,0,0,0,0,1,0,1,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,16,1.0,3.23,3.0,Good,120.02,39.15880772061161,NM,363.7927336099666,552.8407451227845,Standard,19.0,Low,Small,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,20,4.0,3.23,3.0,Good,120.02,37.682948750312136,No,363.7927336099666,538.231420855047,Poor,19.0,Low,Small,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,16,7.0,3.23,3.0,Good,120.02,29.189996315469447,No,363.7927336099666,661.0660400485024,Poor,19.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,16,4.0,3.23,3.0,Good,120.02,42.029639389202586,No,363.7927336099666,900.576679498081,Poor,19.0,High,Large,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,16,4.0,3.23,3.0,Good,120.02,29.79066951126484,No,363.7927336099666,437.42454729079896,Poor,19.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,16,4.0,3.23,3.0,Good,120.02,27.450907877839136,No,363.7927336099666,630.2449840088473,Poor,19.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,15,4.0,3.23,3.0,Good,120.02,29.438070769777195,No,363.7927336099666,679.7799713079256,Poor,19.0,Low,Large,0,0,0,1,0,0,0,0,0,0
53.0,Journalist,88688.94,7287.745,3,7,8.0,0.0,11,7.0,3.23,3.0,Good,120.02,33.90156440945032,No,363.7927336099666,901.0595632553004,Poor,19.0,High,Large,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,17.0,10.91,2.0,Standard,597.85,42.52941906040176,NM,216.4408410499104,777.8526305301615,Standard,20.0,High,Small,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,17.0,10.91,2.0,Standard,597.85,33.336393056726344,Yes,216.4408410499104,367.92931046767126,Standard,20.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,16.0,10.91,2.0,Standard,597.85,30.77688254954229,Yes,216.4408410499104,531.5199663373629,Standard,20.0,Low,Medium,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,16.0,10.91,2.0,Standard,597.85,38.24921636762974,Yes,216.4408410499104,783.1314838278928,Standard,20.0,High,Large,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,17.0,10.91,2.0,Standard,597.85,37.68375342565047,NM,216.4408410499104,729.4991589500896,Standard,20.0,High,Small,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,17.0,10.91,2.0,Standard,597.85,35.91939434167123,NM,216.4408410499104,846.2836470579505,Standard,20.0,High,Large,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,17.0,10.91,2.0,Standard,597.85,27.06767587133513,Yes,216.4408410499104,599.4631176398095,Standard,20.0,High,Small,0,0,0,1,0,0,0,0,0,0
26.0,Musician,81268.79999999999,6849.399999999999,8,7,19.0,0.0,10,17.0,10.91,2.0,Standard,597.85,26.303735758706956,Yes,216.4408410499104,752.3664264851501,Standard,20.0,High,Large,0,0,0,1,0,0,0,0,0,0
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,30,8.0,14.16,5.0,Standard,390.29,38.828438287798775,Yes,82.24101975294352,317.30790622085124,Standard,31.0,High,Small,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,30,6.0,14.16,5.0,Standard,390.29,26.348239683955608,Yes,82.24101975294352,308.6870386221568,Standard,31.0,Low,Small,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,34,8.0,14.16,5.0,Standard,390.29,36.57455518548743,NM,82.24101975294352,277.93011672423603,Standard,31.0,High,Small,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,30,8.0,14.16,5.0,Standard,390.29,24.43895042773678,Yes,82.24101975294352,316.2691850559676,Standard,31.0,Low,Medium,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,30,8.0,14.16,5.0,Standard,390.29,27.70604317345181,Yes,82.24101975294352,288.6488021931664,Standard,31.0,Low,Large,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,26,8.0,14.16,5.0,Standard,390.29,30.427060886085528,Yes,82.24101975294352,270.9243014896095,Standard,31.0,Low,Small,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,33,8.0,14.16,5.0,Standard,390.29,29.783614811345448,Yes,82.24101975294352,225.28706206267395,Standard,31.0,Low,Small,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,19708.86,1435.405,6,4,9.0,3.0,30,8.0,14.16,5.0,Standard,390.29,35.579571237779454,Yes,82.24101975294352,274.6210195208524,Standard,31.0,Low,Small,0,1,0,0,0,0,0,0,1,1
36.0,Musician,56175.12,4916.26,5,7,10.0,7.0,24,14.0,15.75,8.0,Standard,1755.34,27.600224304837297,Yes,374.5582682353911,103.9976669464441,Poor,12.0,Low,Large,1,0,0,0,0,1,1,0,1,0
36.0,Musician,56175.12,4916.26,5,7,10.0,7.0,24,14.0,15.75,8.0,Standard,1755.34,39.08267607448688,Yes,374.5582682353911,209.7782333137415,Poor,12.0,Low,Small,1,0,0,0,0,1,1,0,1,0
36.0,Musician,56175.12,4916.26,5,7,10.0,7.0,24,14.0,15.75,8.0,Standard,1755.34,28.66932246000812,NM,374.5582682353911,287.99813960961575,Poor,12.0,High,Medium,1,0,0,0,0,1,1,0,1,0
36.0,Musician,56175.12,4916.26,5,7,10.0,7.0,24,15.0,15.75,8.0,Standard,1755.34,35.567803388608425,Yes,374.5582682353911,327.6008784246204,Poor,12.0,High,Medium,1,0,0,0,0,1,1,0,1,0
36.0,Musician,56175.12,4916.26,5,7,10.0,7.0,24,14.0,15.75,8.0,Standard,1755.34,29.79656261412965,Yes,374.5582682353911,119.51624827428589,Poor,12.0,Low,Large,1,0,0,0,0,1,1,0,1,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,9,9.0,3.09,3.0,Good,1292.8,30.10253795844831,No,149.14302310063636,500.8916725471725,Standard,32.0,High,Large,0,0,1,0,0,0,0,0,0,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,17,9.0,3.09,3.0,Good,1292.8,39.38026295499743,No,149.14302310063636,510.3857941004075,Standard,32.0,High,Large,0,0,1,0,0,0,0,0,0,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,15,7.0,3.09,3.0,Good,1292.8,24.445755577372264,No,149.14302310063636,325.9624881849581,Standard,32.0,Low,Large,0,0,1,0,0,0,0,0,0,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,14,12.0,3.09,3.0,Good,1292.8,32.67038679915237,No,149.14302310063636,387.73133797300176,Poor,32.0,Low,Small,0,0,1,0,0,0,0,0,0,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,14,9.0,3.09,3.0,Good,1292.8,39.90306855275534,NM,149.14302310063636,374.2794141689779,Poor,32.0,Low,Small,0,0,1,0,0,0,0,0,0,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,14,11.0,3.09,3.0,Good,1292.8,30.89477100079605,No,149.14302310063636,430.74195516013833,Poor,32.0,Low,Large,0,0,1,0,0,0,0,0,0,0
19.0,Doctor,37404.67,3344.0558333333333,0,5,1.0,1.0,18,9.0,3.09,3.0,Good,1292.8,35.697578333872144,NM,149.14302310063636,519.8077782454238,Poor,32.0,High,Medium,0,0,1,0,0,0,0,0,0,0
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,24,10.0,15.84,6.0,Standard,1394.85,38.47548588289123,Yes,110.9249725889358,201.94273120608767,Standard,8.0,Low,Small,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,29,10.0,15.84,6.0,Standard,1394.85,32.89806447740225,NM,110.9249725889358,380.1376618422631,Standard,8.0,Low,Medium,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,28,10.0,15.84,6.0,Standard,1394.85,26.172904507702995,Yes,110.9249725889358,320.42845083255287,Standard,8.0,Missing,Missing,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,24,13.0,15.84,6.0,Standard,1394.85,32.62430515275279,Yes,110.9249725889358,345.86307336119177,Standard,8.0,Low,Small,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,24,10.0,15.84,6.0,Standard,1394.85,24.41915759729588,Yes,110.9249725889358,116.82618023341848,Standard,8.0,Low,Small,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,24,10.0,15.84,6.0,Standard,1394.85,32.083995460331195,Yes,110.9249725889358,386.1453449521,Standard,8.0,High,Large,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,24,10.0,15.84,6.0,Standard,1394.85,39.74633422313958,Yes,110.9249725889358,374.84627939730143,Standard,8.0,High,Small,1,0,1,0,0,0,1,1,0,1
14.0,Lawyer,30363.73,2734.310833333333,8,6,19.0,5.0,24,11.0,15.84,6.0,Standard,1394.85,38.15625306545096,Yes,110.9249725889358,293.3552332890566,Standard,8.0,Missing,Missing,1,0,1,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,8.0,4.89,5.0,Standard,50.93,43.07181213886311,No,212.99227750661476,776.0084542750357,Standard,24.0,High,Large,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,8.0,4.89,5.0,Standard,50.93,30.93958852410964,No,212.99227750661476,852.9588061068251,Standard,24.0,High,Large,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,10,8.0,4.89,5.0,Standard,50.93,35.62807701537776,No,212.99227750661476,592.2672448041676,Standard,24.0,Low,Medium,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,8.0,4.89,5.0,Standard,50.93,40.72484908483048,No,212.99227750661476,608.6683381310695,Standard,24.0,Missing,Missing,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,8.0,4.89,5.0,Standard,50.93,34.462154078416155,No,212.99227750661476,314.0021934422197,Standard,24.0,Low,Large,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,7.0,4.89,5.0,Standard,50.93,28.99997837471156,No,212.99227750661476,813.3782746832857,Standard,24.0,High,Large,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,8.0,4.89,5.0,Standard,50.93,34.01982267313163,No,212.99227750661476,750.0177231632588,Standard,24.0,High,Large,0,0,0,0,0,0,1,1,0,1
51.0,Musician,101583.48,8648.289999999999,5,7,10.0,4.0,8,10.0,4.89,5.0,Standard,50.93,28.06852884866253,No,212.99227750661476,734.5778251920817,Standard,24.0,High,Large,0,0,0,0,0,0,1,1,0,1
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,18.0,10.87,11.0,Standard,2493.12,24.140057340000208,Yes,89.51923862779479,262.7577844740372,Poor,15.0,Low,Small,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,19.0,10.87,11.0,Standard,2493.12,24.69035225231549,Yes,89.51923862779479,355.84119217757103,Poor,15.0,Missing,Missing,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,18.0,10.87,11.0,Standard,2493.12,24.99023418398604,Yes,89.51923862779479,344.2379690332945,Standard,15.0,Low,Large,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,17.0,10.87,11.0,Standard,2493.12,29.628638313040085,Yes,89.51923862779479,326.0797333625848,Poor,15.0,High,Small,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,20.0,10.87,11.0,Standard,2493.12,23.324750300169057,Yes,89.51923862779479,271.7671820161706,Poor,15.0,Low,Large,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,20.0,10.87,11.0,Standard,2493.12,38.09128791001872,Yes,89.51923862779479,283.851868103936,Standard,15.0,Low,Medium,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,24,18.0,10.87,11.0,Standard,2493.12,23.766302783937192,Yes,89.51923862779479,339.00944555573966,Poor,15.0,Low,Small,0,0,0,0,0,1,1,0,0,0
18.0,Accountant,19415.89,1792.990833333333,4,4,27.0,3.0,23,18.0,10.87,11.0,Standard,2493.12,37.53532553691009,Yes,89.51923862779479,341.63310551333325,Poor,15.0,High,Medium,0,0,0,0,0,1,1,0,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,21,20.0,9.13,12.0,Standard,1896.8,26.233770753818664,Yes,242.99078517969883,156.6680398480342,Poor,7.0,Low,Small,0,0,0,0,1,0,0,1,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,22,23.0,9.13,12.0,Standard,1896.8,32.37335065560245,NM,242.99078517969883,446.5018205848787,Poor,7.0,High,Medium,0,0,0,0,1,0,0,1,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,21,20.0,9.13,12.0,Standard,1896.8,38.94156812657785,Yes,242.99078517969883,314.4230550246673,Poor,7.0,Low,Small,0,0,0,0,1,0,0,1,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,17,22.0,9.13,12.0,Standard,1896.8,26.93714966962845,Yes,242.99078517969883,529.9107150069601,Poor,7.0,High,Medium,0,0,0,0,1,0,0,1,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,26,20.0,9.13,12.0,Standard,1896.8,31.908932224879717,Yes,242.99078517969883,549.2591276643006,Poor,7.0,High,Small,0,0,0,0,1,0,0,1,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,22,20.0,9.13,12.0,Standard,1896.8,36.6335693987041,NM,242.99078517969883,572.6102725642933,Poor,7.0,High,Large,0,0,0,0,1,0,0,1,0,0
33.0,Musician,48121.32,4253.1100000000015,6,9,29.0,2.0,21,20.0,9.13,12.0,Standard,1896.8,27.28292226779485,Yes,242.99078517969883,278.41367696037275,Poor,7.0,Low,Small,0,0,0,0,1,0,0,1,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,12,12.0,7.53,4.0,Standard,1269.7,24.799616905384887,Yes,314.36866874193515,404.8659486485103,Poor,19.0,Low,Small,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,7,12.0,7.53,4.0,Standard,1269.7,35.00212361573657,Yes,314.36866874193515,528.7044979828853,Poor,19.0,Missing,Missing,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,8,12.0,7.53,4.0,Standard,1269.7,37.46831608809658,Yes,314.36866874193515,346.2808922130841,Standard,19.0,Low,Large,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,12,12.0,7.53,4.0,Standard,1269.7,26.17445256820586,Yes,314.36866874193515,150.6097023591489,Poor,19.0,Low,Small,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,12,12.0,7.53,4.0,Standard,1269.7,29.57407134017359,Yes,314.36866874193515,597.823381840314,Poor,19.0,High,Medium,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,12,3050.0,7.53,4.0,Standard,1269.7,26.97289399380019,Yes,314.36866874193515,46.36646516094954,Poor,19.0,Low,Small,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,12,14.0,7.53,4.0,Standard,1269.7,32.14987509639758,Yes,314.36866874193515,434.469938614161,Poor,19.0,High,Small,1,1,0,0,0,1,0,0,0,0
35.0,Accountant,57196.56,4838.38,6,3,17.0,3.0,12,12.0,7.53,4.0,Standard,1269.7,37.09223522139234,Yes,314.36866874193515,210.3014239765133,Poor,19.0,Low,Medium,1,1,0,0,0,1,0,0,0,0
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,8,3.0,5.15,5.0,Good,73.8,40.74655031147223,No,305.35634395181904,333.2236536352936,Good,30.0,Low,Small,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,8,3.0,5.15,5.0,Good,73.8,38.383340273475774,No,305.35634395181904,452.8911463020839,Standard,30.0,High,Small,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,5,3.0,5.15,5.0,Good,73.8,36.02805097576315,No,305.35634395181904,164.30783555877076,Good,30.0,Low,Small,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,8,3.0,5.15,5.0,Good,73.8,33.5080914711202,No,305.35634395181904,402.8400107523342,Good,30.0,High,Small,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,8,3.0,5.15,5.0,Good,73.8,26.641499781147957,No,305.35634395181904,395.8517651096782,Good,30.0,Low,Medium,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,8,1.0,5.15,5.0,Good,73.8,28.641604204777828,No,305.35634395181904,537.1153686593454,Good,30.0,High,Medium,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,8,2.0,5.15,5.0,Good,73.8,32.39854852251199,No,305.35634395181904,510.1026706315615,Standard,30.0,Low,Medium,0,0,0,0,0,0,1,0,0,1
46.0,Entrepreneur,62719.36,5315.613333333334,1,7,1.0,2.0,13,3.0,5.15,5.0,Good,73.8,32.786196535467674,No,305.35634395181904,499.067360448984,Standard,30.0,Low,Small,0,0,0,0,0,0,1,0,0,1
20.0,Writer,67242.56,5819.546666666666,0,5,9.0,4.0,16,4.0,2.7,0.0,Good,1017.06,38.88425685040727,No,206.59389679164565,296.5288677291332,Standard,24.0,Low,Small,1,1,0,0,0,0,1,1,0,0
20.0,Writer,67242.56,5819.546666666666,0,5,9.0,4.0,11,4.0,2.7,0.0,Good,1017.06,30.581048835387133,No,206.59389679164565,485.6510995718008,Standard,24.0,High,Large,1,1,0,0,0,0,1,1,0,0
20.0,Writer,67242.56,5819.546666666666,0,5,9.0,4.0,12,1.0,2.7,0.0,Good,1017.06,37.0256609219302,No,206.59389679164565,180.19620026617383,Standard,24.0,Low,Large,1,1,0,0,0,0,1,1,0,0
20.0,Writer,67242.56,5819.546666666666,0,5,9.0,4.0,12,4.0,2.7,0.0,Good,1017.06,33.21005521623397,No,206.59389679164565,564.1384149578628,Standard,24.0,High,Medium,1,1,0,0,0,0,1,1,0,0
20.0,Writer,67242.56,5819.546666666666,0,5,9.0,4.0,12,2.0,2.7,0.0,Good,1017.06,29.5717051515652,No,206.59389679164565,416.4011071345415,Standard,24.0,High,Medium,1,1,0,0,0,0,1,1,0,0
20.0,Writer,67242.56,5819.546666666666,0,5,9.0,4.0,12,1.0,2.7,0.0,Good,1017.06,36.612314951424366,No,206.59389679164565,433.714960001468,Standard,24.0,High,Medium,1,1,0,0,0,0,1,1,0,0
