Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size,Credit-Builder Loan,Home Equity Loan,Personal Loan,Not_Specified,Mortgage Loan,Not Specified,Payday Loan,Debt Consolidation Loan,Auto Loan,Student Loan
26.0,Scientist,39458.772243286294,2580.9283409289737,6,3,6.0,1.0,16,11.0,10.22099639041445,4.0,Standard,712.62,37.36447025144539,NM,203.3832913647739,539.5688926548012,Good,26.0,High,Medium,0,0,0,0,0,0,0,0,0,0
37.0,Mechanic,75152.82965203901,5277.082069520799,9,9,31.0,6.0,52,25.0,23.364154418376152,11.0,Bad,3610.19,32.10792706143903,Yes,201.05613715255447,562.8743041967873,Good,5.0,High,Large,1,1,0,0,1,0,0,1,1,0
21.0,Entrepreneur,122948.64059322794,10275.733968859355,5,5,7.0,1.0,4,10.0,11.077197313479067,4.0,Good,502.71,36.23057204425679,No,352.533612286487,932.3794379428886,Good,17.0,Low,Small,0,0,1,0,0,1,0,0,0,0
20.0,Musician,34256.45902105529,2755.13516668924,3,1,2.0,0.0,3,3.0,5.097706785712453,2.0,Good,1195.89,24.368445599679198,No,94.65194548584566,855.7413513494436,Good,17.0,Low,Large,0,0,0,1,0,0,0,0,0,0
54.0,Mechanic,85542.12716894846,6788.857649747625,5,4,12.0,3.0,26,9.0,4.204156122718937,4.0,Good,1175.99,24.83891928202434,Yes,243.2802375269909,608.5159027575992,Good,30.0,High,Medium,1,0,1,0,0,0,1,0,1,0
22.0,Scientist,121391.12778446035,9907.157829367057,3,1,9.0,3.0,5,8.0,1.2721368116268514,4.0,Standard,697.3,31.78131125741711,No,138.91000531354507,594.6764819574737,Good,20.0,Low,Large,0,0,0,0,0,1,1,1,0,0
21.0,Accountant,12997.496590365368,852.774718687772,10,9,33.0,6.0,36,24.0,25.01163233794019,12.0,Bad,3035.04,31.761340333304595,Yes,84.63192067760707,318.24374669595176,Good,5.0,High,Large,1,1,0,0,1,1,0,1,1,1
53.0,Doctor,47505.521743404395,3294.5739754562155,1,2,7.0,3.0,4,3.0,3.0627791809137523,1.0,Good,820.67,24.501311465327255,No,361.1971820336579,428.5785823078425,Good,21.0,Missing,Missing,1,0,0,0,1,1,1,0,0,0
21.0,Lawyer,57524.33346264079,2441.2722609415146,3,1,6.0,1.0,2,6.0,1.3625937218782163,0.0,Good,833.11,24.17084042583628,No,71.38622758001773,666.9159705302275,Good,27.0,High,Large,0,0,0,0,0,0,0,0,0,1
34.0,Developer,118210.38837086904,6481.944572612194,5,5,11.0,1.0,3,10.0,10.872329701533083,5.0,Good,364.24,27.62942154858148,No,447.1685856568606,550.4585926927432,Good,27.0,High,Small,1,0,0,0,0,0,0,0,0,0
19.0,Media_Manager,81452.79669614368,9940.034060436163,1,6,6.0,0.0,11,5.0,5.778979517747927,1.0,Good,103.99,25.32733989081351,No,331.38802671396513,874.3666407214357,Good,23.0,High,Large,0,0,0,1,0,1,0,0,0,0
29.0,Journalist,39059.65113786102,3644.7865301793613,0,3,2.0,3.0,2,6.0,3.7292305946443522,4.0,Good,354.8,36.68952582705044,No,211.6904326211714,387.6420813897459,Good,16.0,Low,Medium,1,0,0,0,0,1,0,1,0,0
21.0,Musician,120899.83420946788,10031.012448425161,4,3,5.0,2.0,24,9.0,9.92421678395029,8.0,Good,677.56,30.888682955723738,NM,164.74101479055884,326.6465751426589,Good,17.0,Missing,Missing,0,0,0,0,0,1,0,1,0,0
27.0,Engineer,34592.9794404786,2437.106841996352,5,5,12.0,2.0,8,11.0,0.7259202478123669,0.0,Standard,523.81,39.949188169749874,No,124.70500936773595,430.5816752210687,Good,16.0,High,Large,0,0,1,0,1,0,1,0,0,0
23.0,Manager,15953.706555696177,1275.5873581580217,10,9,30.0,7.0,29,21.0,23.1920389693815,11.0,Bad,2962.8,33.16372035330594,Yes,124.59215006446652,364.24291534202735,Good,4.0,Low,Large,1,1,1,0,1,0,0,1,0,1
24.0,Mechanic,30169.114538111236,2371.7892558960975,5,5,7.0,1.0,4,11.0,11.140644658351114,8.0,Standard,1144.97,33.789918661999224,No,216.7839271468462,337.4630581828862,Good,27.0,Low,Large,0,0,0,0,0,0,0,0,0,1
41.0,Doctor,81451.54810018299,6783.464865412574,3,3,7.0,4.0,18,6.0,2.8833204906746777,8.0,Good,854.79,25.63791398543942,No,120.86161531627134,319.2658604526764,Good,23.0,Low,Small,0,1,0,0,1,1,0,0,0,0
25.0,Doctor,14236.619507641743,1401.4302290021553,5,3,1.0,0.0,9,8.0,2.9261623952854396,4.0,Good,153.07,30.373618915852003,No,52.963733687744934,378.1321206225229,Good,22.0,Missing,Missing,0,0,0,1,0,0,0,0,0,0
53.0,Musician,46349.055790576625,3834.2564639128077,1,1,7.0,1.0,1,3.0,3.6041622545915013,0.0,Good,97.48,37.703715591711,No,130.44212941351938,414.6532420912187,Good,27.0,Missing,Missing,0,0,0,0,0,1,0,1,0,0
49.0,Developer,12474.79265034751,888.8477701360179,8,7,19.0,5.0,26,14.0,9.983390635651487,3.0,Standard,1314.37,31.611460821934898,NM,46.47187886179711,311.94362295626496,Good,23.0,High,Large,1,1,0,0,0,0,0,1,0,0
55.0,Engineer,74303.52713701109,8703.068202233528,0,1,6.0,2.0,1,0.0,6.705924744774711,5.0,Good,863.12,30.253908794516576,No,255.0111002960174,659.2056376009652,Good,25.0,Low,Small,0,0,0,0,0,0,0,0,1,0
40.0,Accountant,33641.88613584676,2829.5444296487603,5,7,4.0,2.0,5,1.0,3.8566245984078926,3.0,Good,1324.11,36.82966614413708,No,106.82342640286583,297.34014603122125,Good,22.0,Low,Medium,0,1,0,0,1,1,0,0,0,1
53.0,Accountant,34695.38852644917,2706.9506667939527,3,5,5.0,1.0,12,1.0,4.530656299265032,2.0,Good,1199.45,36.393527953240294,No,257.7000037737937,667.2780435777993,Good,22.0,Low,Large,0,0,0,0,0,1,0,0,0,0
45.0,Entrepreneur,38304.29043747648,3388.923659982583,4,3,2.0,2.0,9,3.0,9.009089081980436,7.0,Good,474.89,35.64535770222233,No,250.9588513613376,280.2528698955481,Good,27.0,Low,Small,0,0,1,0,0,1,0,0,0,0
19.0,Scientist,95674.73535234305,8108.304500341709,5,7,12.0,4.0,16,9.0,4.534184800961734,4.0,Good,146.37,32.46320750457638,No,463.68390999275243,140.27178527871808,Good,16.0,High,Medium,1,0,1,0,1,1,0,0,0,0
24.0,Lawyer,20017.55775141341,1595.7252156520756,3,3,6.0,4.0,15,11.0,10.829450261804025,4.0,Good,655.68,22.757678929631883,No,100.08647734573388,231.08898930405638,Good,23.0,Low,Small,0,1,0,0,0,0,0,1,1,0
53.0,Media_Manager,28232.519327964397,1171.0223653612645,1,7,2.0,2.0,14,2.0,11.752177946624329,3.0,Good,804.17,29.258291798215122,No,74.09973308938113,360.0371545536242,Good,27.0,Low,Medium,0,1,0,0,1,0,0,0,0,0
28.0,Doctor,14051.830356143962,1272.7829078134814,5,3,9.0,2.0,7,9.0,1.2161224014418657,1.0,Good,797.7,34.45484391156266,No,62.21811150364089,293.9429073382619,Good,32.0,High,Medium,0,0,0,0,0,0,0,0,0,0
20.0,Architect,16347.577941433592,1107.2713403717278,4,5,2.0,1.0,9,17.0,6.550912325479208,4.0,Standard,1375.85,26.409977725107474,No,97.97075970187808,239.0151970473193,Good,32.0,High,Medium,0,1,1,0,0,0,0,0,0,0
21.0,Entrepreneur,82423.7339060571,3415.8630522933154,0,1,8.0,2.0,3,5.0,1.9341640965896687,2.0,Good,1220.86,33.7085321064139,No,232.831076947695,541.6797641202977,Good,30.0,High,Large,0,0,0,0,1,1,0,1,0,0
39.0,Accountant,40826.891903649914,4899.053056520875,5,3,8.0,2.0,24,5.0,8.176889064221113,3.0,Good,307.46,30.642789142073127,No,92.4304366272508,578.8556371994724,Good,22.0,High,Large,0,1,0,0,0,0,0,1,0,0
29.0,Architect,67068.46396093746,10280.502946347091,5,2,6.0,0.0,1,6.0,1.4704407024492323,4.0,Good,55.91,26.659821300914214,No,194.35853076063395,790.4192521375164,Good,20.0,High,Medium,0,0,0,1,0,0,0,0,0,0
54.0,Accountant,13522.252696756761,974.393168421935,5,4,2.0,0.0,1,8.0,3.735301229321355,4.0,Good,712.29,36.71736146800445,No,41.90537758186683,475.1152716551117,Good,27.0,High,Medium,0,0,0,1,0,0,0,0,0,0
32.0,Developer,128342.86399054558,9721.672418033873,5,7,15.0,3.0,0,8.0,7.155006477903955,4.0,Standard,97.06,32.609100119177974,Yes,194.433045710099,151.32548553682145,Good,19.0,Low,Large,1,0,0,0,0,1,0,1,1,0
34.0,Scientist,98133.46670133933,6253.441184065941,1,7,2.0,1.0,1,3.0,3.5426583274371586,3.0,Good,150.44,28.640262039857,No,278.22803773313296,425.8630132047744,Good,17.0,Low,Large,0,0,0,0,0,0,0,0,0,1
38.0,Scientist,18086.308781391406,1439.3313480064862,5,6,15.0,6.0,26,17.0,15.30785043864466,8.0,Standard,311.17,37.17736424389056,Yes,87.31074740303669,298.46241061649624,Good,32.0,Low,Small,0,1,0,0,0,0,1,0,0,1
24.0,Musician,73996.32874242928,6838.0344071674,2,1,1.0,1.0,1,0.0,7.697761444223945,2.0,Good,547.79,31.563082989976635,No,345.41428644521386,652.4616253414383,Good,32.0,Low,Large,0,0,0,0,0,0,0,0,0,0
19.0,Journalist,37555.74134403697,3207.1885953373367,5,3,12.0,3.0,13,7.0,5.129990345361599,8.0,Good,764.74,32.56987855520516,No,169.05589710850947,436.8536463703751,Good,24.0,High,Large,0,1,0,0,1,1,0,0,0,0
19.0,Musician,44300.14651524234,3060.4041050216383,4,6,7.0,1.0,12,0.0,6.380491506021062,4.0,Good,404.18,25.137628450670373,No,97.42720917135944,478.5345424316708,Good,17.0,Low,Large,0,0,0,0,0,0,0,0,0,0
30.0,Lawyer,30920.7294452864,2665.967513220426,4,3,17.0,0.0,21,15.0,9.863755019147323,0.0,Standard,57.98,31.256305388062906,Yes,78.45741039448065,344.7360821716481,Good,25.0,High,Large,0,0,0,1,0,0,0,0,0,0
27.0,Doctor,34991.158868246646,2720.8972737581307,7,3,2.0,0.0,25,14.0,4.001512097945174,4.0,Standard,547.33,26.996501982088215,Yes,102.1161369084813,482.8487837977035,Good,29.0,Missing,Missing,0,0,0,0,0,0,0,0,0,0
19.0,Entrepreneur,133286.12925082908,11455.891346299857,3,3,8.0,3.0,12,8.0,6.933599504270061,4.0,Good,1070.49,36.44470791447131,No,496.0804660260601,996.9309239612862,Good,17.0,Low,Small,0,0,1,0,0,1,0,0,1,0
35.0,Architect,42318.5004200962,6636.3428224215795,2,1,7.0,1.0,0,5.0,9.74694727474236,4.0,Good,1350.93,30.972216110379744,No,138.24112287708175,431.03346464624514,Good,23.0,Low,Small,0,1,0,0,0,1,0,0,0,0
32.0,Doctor,17642.258972103966,891.901451815775,8,7,18.0,4.0,14,15.0,14.027385079458275,8.0,Standard,3280.6,34.471913547746404,Yes,102.60889712466196,346.38297479173156,Good,5.0,High,Medium,1,0,0,0,0,0,1,1,1,0
36.0,Musician,16374.195597533675,1303.396880424833,8,6,14.0,5.0,19,17.0,16.433295084259832,6.0,Standard,206.14,36.080737976484755,No,48.458546284862905,284.70824052654433,Good,10.0,Low,Medium,0,1,0,0,0,1,1,0,0,0
36.0,Media_Manager,59618.397248961686,4867.29740485197,4,5,5.0,0.0,21,8.0,2.767769634299577,5.0,Good,472.26,27.77125061020587,No,85.38456210986433,502.98877408612555,Good,24.0,Low,Large,0,0,0,1,0,1,0,0,0,0
21.0,Manager,52702.481190153114,4617.994540401427,3,1,13.0,3.0,1,0.0,8.894936530449886,3.0,Good,1172.52,34.42181098331239,No,241.59184036037988,248.9130859336504,Good,22.0,High,Large,0,1,0,0,1,1,0,0,0,0
30.0,Engineer,136470.47147110454,8631.823003236914,8,3,12.0,3.0,20,9.0,12.350027303724353,7.0,Standard,761.67,29.992351038493133,Yes,320.6378767061994,200.06082014534115,Good,15.0,Low,Small,0,1,0,0,0,1,0,1,0,0
28.0,Musician,19361.819202159768,1277.5040530259753,1,3,10.0,1.0,2,2.0,2.8941575845606207,2.0,Good,647.38,31.049213254152566,NM,114.15476510001315,278.2663983752098,Good,27.0,Low,Small,0,0,0,0,0,0,0,0,0,0
28.0,Doctor,48417.473247093745,3761.8284265388943,1,3,12.0,2.0,7,3.0,3.92574996715552,5.0,Good,263.57,34.958194595020714,No,145.86943929062502,255.84506234016942,Good,33.0,Low,Small,0,0,1,0,0,0,0,0,0,0
25.0,Developer,90275.30399791425,10329.19750615173,3,7,4.0,1.0,18,14.0,10.82386869628818,8.0,Good,1168.38,33.81972797343382,No,343.1743433763565,549.1311370076631,Good,30.0,High,Large,0,0,1,0,1,1,0,0,0,0
22.0,Doctor,39733.39097397106,6265.098121645017,7,6,6.0,0.0,0,9.0,4.954737731764305,4.0,Good,1112.74,26.235359281104035,No,192.00773671237704,399.84192454805947,Good,17.0,High,Large,0,0,0,1,0,0,0,0,0,0
23.0,Mechanic,34835.69527656991,2740.022128966975,5,5,2.0,1.0,1,0.0,6.191603627573661,2.0,Good,1231.79,38.17838777288397,No,150.5513061879573,398.9139201084714,Good,32.0,High,Large,0,0,0,0,0,0,0,0,0,0
19.0,Scientist,145013.23877530775,11599.4481029253,5,5,6.0,1.0,4,15.0,0.9882313652510364,1.0,Standard,1121.65,37.07557369450163,No,244.11744317312127,1006.4711622868981,Good,22.0,High,Large,0,0,0,0,0,0,0,0,0,0
18.0,Doctor,14233.399484929552,1220.6550540491435,2,4,1.0,0.0,13,3.0,11.402187526016123,4.0,Good,688.11,28.82949734250585,No,50.44406916141387,465.9071772770479,Good,26.0,Low,Small,0,0,0,1,0,0,1,0,0,0
54.0,Engineer,90482.35103486905,6088.120466793677,4,1,12.0,3.0,5,7.0,6.436694368615955,6.0,Good,417.86,37.259020321312,No,211.94397623444092,320.0489805219906,Good,26.0,Low,Medium,0,1,0,0,0,0,1,0,0,1
25.0,Architect,19265.464978228632,941.8007665312241,3,1,4.0,4.0,13,4.0,1.3545633993568822,3.0,Good,84.01,23.70887050330361,No,155.76348772771104,232.51406139881357,Good,20.0,Low,Small,0,1,0,0,0,0,1,1,0,1
25.0,Doctor,120104.90739524273,11462.409734087138,6,3,7.0,2.0,15,9.0,2.6813810974311334,1.0,Standard,1173.91,34.15635869374062,No,425.96570396881464,421.1270065866462,Good,24.0,Missing,Missing,0,0,1,0,0,0,1,0,0,0
48.0,Accountant,33339.542497228074,3151.1741376528316,8,5,13.0,0.0,5,7.0,5.018472986736277,8.0,Standard,360.42,37.78995797757134,NM,219.61988151507683,640.3736057972714,Good,22.0,Missing,Missing,0,0,0,1,0,0,0,0,0,0
48.0,Accountant,33266.14941518444,2373.8831685406226,5,4,5.0,4.0,17,10.0,8.322697965657627,4.0,Good,1207.42,23.62458598066583,No,138.9976122638882,312.00418234879805,Good,17.0,High,Large,1,0,0,0,0,0,1,0,0,1
29.0,Doctor,44263.39999112181,3701.9810347061166,3,6,8.0,1.0,21,3.0,11.172818659575633,2.0,Standard,460.63,24.961080042190005,Yes,163.27292701602667,469.50114526347795,Good,19.0,Missing,Missing,0,0,0,0,0,1,0,0,0,0
36.0,Mechanic,93286.88248658425,6136.17068034763,3,6,8.0,3.0,12,7.0,3.6409744141715317,3.0,Standard,287.95,32.898826394648104,Yes,74.77638833864253,796.4105955566547,Good,24.0,Low,Medium,0,1,0,0,0,1,0,1,0,0
50.0,Accountant,16160.37244377837,922.7317632775312,0,1,12.0,4.0,5,6.0,1.0044958194207207,4.0,Good,110.5,38.8520424646699,No,151.60818509397876,253.6387225520574,Good,24.0,High,Large,0,0,1,0,0,0,1,1,0,0
19.0,Engineer,129399.54820553574,11075.586198081666,7,6,12.0,2.0,18,12.0,12.73220454089403,5.0,Standard,898.24,38.656308058190554,Yes,577.3651995326277,647.9839912255313,Good,21.0,High,Large,0,1,1,0,0,1,0,0,0,0
21.0,Architect,20527.583120991258,1388.3227629118644,2,1,2.0,0.0,6,7.0,4.553854309689127,2.0,Good,1336.39,36.28813754749207,No,90.38095961294121,470.53921024263855,Good,23.0,High,Small,0,0,0,1,0,0,0,0,0,0
27.0,Doctor,128712.07860786645,10413.18207315781,2,5,8.0,1.0,4,4.0,1.6805092577087382,4.0,Standard,637.37,38.118278144303716,Yes,322.43664603856774,383.1835257097217,Good,28.0,Missing,Missing,1,0,0,0,0,0,0,1,0,0
20.0,Musician,40691.70668030343,3446.7833239175866,1,1,2.0,2.0,3,5.0,3.5711103245039637,3.0,Good,450.44,25.587636644614395,No,213.1603042700965,292.55434448492065,Good,22.0,Low,Medium,0,0,0,0,0,0,1,0,0,1
20.0,Engineer,15986.63425630369,1234.7072457413292,5,4,13.0,4.0,6,5.0,2.2629951610499806,3.0,Good,1365.74,32.521982925433655,No,106.147134677185,225.43436217251042,Good,21.0,Low,Large,1,0,0,0,1,0,0,0,0,1
54.0,Scientist,142396.48763381675,7966.68106672211,0,5,3.0,3.0,19,0.0,2.6331937586474607,2.0,Good,1175.31,34.21421250433424,No,202.89586965416473,452.2109528561706,Good,27.0,Low,Small,0,1,0,0,1,0,0,1,0,0
28.0,Teacher,135389.9806043422,9888.744894923007,3,3,16.0,3.0,19,4.0,16.251322814679423,4.0,Standard,350.11,35.882759799583035,Yes,381.06336319486127,849.9798616061145,Good,15.0,Low,Large,0,0,1,0,1,0,1,0,0,0
50.0,Doctor,46524.87379130879,2712.980026266769,2,2,4.0,2.0,5,0.0,3.1083531706928818,2.0,Good,276.5,25.70764967329087,No,142.65439144107364,340.8131819375021,Good,32.0,High,Small,0,1,0,0,0,0,0,0,0,0
43.0,Doctor,86402.45096193872,6017.201346444157,2,1,12.0,2.0,8,1.0,2.9039917327173783,3.0,Good,261.71,31.762026245473887,No,282.78939799133764,506.8947970240178,Good,31.0,High,Small,0,1,0,0,0,0,0,0,0,0
30.0,Architect,89039.54880782876,8231.098175134544,8,3,2.0,4.0,1,12.0,3.462322932006255,3.0,Good,797.19,29.04960358795282,No,116.66894903901839,378.1558901021263,Good,23.0,High,Large,0,1,0,0,1,1,1,0,0,0
28.0,Accountant,113676.69741642964,10393.341235367647,5,6,7.0,1.0,3,7.0,5.409286352903454,8.0,Standard,778.32,32.57378425199689,Yes,287.86238617137235,877.2650764969252,Good,29.0,High,Missing,0,0,0,0,0,1,0,0,1,0
53.0,Mechanic,28528.42097744474,2535.899892573213,6,7,16.0,4.0,25,11.0,16.979433878416582,8.0,Standard,443.47,35.606416670908466,Yes,187.03489446553965,444.56057094304487,Good,9.0,Low,Large,1,0,0,0,1,1,0,1,0,0
23.0,Journalist,80511.14000762795,4630.702648574738,6,7,12.0,4.0,16,19.0,6.2059021795671905,6.0,Good,664.65,29.26962343555171,Yes,224.39800383034517,282.1815342194494,Good,32.0,High,Large,1,1,0,0,0,0,0,0,1,0
20.0,Mechanic,59698.14197929723,5113.284853101279,6,3,7.0,0.0,7,16.0,1.6932860557754768,0.0,Good,950.67,38.25370434559963,No,86.98143600860767,405.68799420970333,Good,32.0,High,Large,0,0,0,1,0,0,0,0,0,0
19.0,Developer,75976.40097677169,6238.303385347588,5,7,11.0,2.0,15,16.0,10.787194310012712,5.0,Good,1385.66,37.527169238218356,No,165.89857073021523,611.2400670582688,Good,19.0,High,Medium,0,0,0,0,1,0,0,0,0,1
41.0,Mechanic,16708.02105341248,1385.6398049129325,5,7,11.0,1.0,15,8.0,10.535712544445348,4.0,Good,1035.38,29.735237378349797,No,116.53170891072809,259.3637944792303,Good,24.0,Low,Medium,0,0,0,0,1,0,0,0,0,0
26.0,Manager,22495.307886267245,2632.6163611487987,3,3,1.0,3.0,15,5.0,2.365778131262635,3.0,Good,717.51,31.28592417929962,No,230.85813559224061,517.2531219175712,Good,17.0,High,Large,0,1,0,0,1,1,0,0,0,1
20.0,Entrepreneur,42357.5786072569,2498.9013124736657,3,7,2.0,3.0,1,7.0,4.393037562421831,4.0,Good,270.66,28.251230603493582,No,141.9488945467324,313.5365589222355,Good,21.0,Missing,Missing,1,0,0,0,1,1,0,0,0,0
30.0,Doctor,133065.5520165004,10293.929615680223,5,1,2.0,0.0,12,11.0,4.907384009357137,2.0,Good,526.95,35.24426368507144,No,455.270427770349,846.975534255586,Good,16.0,High,Small,0,0,0,1,0,0,0,0,1,0
19.0,Journalist,83145.24860536936,6814.656045581184,3,4,7.0,3.0,14,9.0,3.14578149439019,7.0,Good,1252.34,33.87883996882709,No,176.53682572347273,357.04282217586336,Good,17.0,Low,Large,0,0,0,0,1,1,0,0,0,1
51.0,Accountant,16367.752260946841,1279.6049018871618,0,7,11.0,2.0,14,2.0,10.952815402172943,2.0,Good,623.57,29.566868652364228,No,45.66599325573172,322.3132398671228,Good,23.0,High,Large,0,0,0,0,1,0,0,0,0,0
28.0,Teacher,19598.194413718513,2933.4552427155695,1,4,5.0,0.0,3,0.0,3.420302364624242,4.0,Good,813.89,32.50463589215306,No,112.49187244959478,313.16705145163394,Good,32.0,High,Small,0,0,0,1,0,0,0,0,0,0
50.0,Musician,32118.59003751599,2632.6749391040803,3,7,1.0,1.0,9,3.0,6.7591462545698136,2.0,Good,745.42,32.330957023615866,No,195.6178933003838,307.93711592167443,Good,28.0,Low,Medium,1,0,0,0,0,0,0,0,0,0
17.0,Musician,44145.98811487217,7111.730602664339,7,1,6.0,0.0,1,1.0,1.073505096577341,2.0,Good,711.64,36.10994089550612,No,119.822976088853,366.2934625334033,Good,19.0,Missing,Missing,0,0,0,1,0,0,0,0,0,0
28.0,Accountant,41793.43587823137,2801.6204325885606,5,2,12.0,3.0,4,5.0,8.082060788943492,2.0,Good,485.66,22.91398606590376,No,194.82287850756242,261.27140216248955,Good,16.0,Low,Large,0,0,0,0,1,0,0,0,0,0
48.0,Musician,77236.67877018034,6024.394202596532,3,7,1.0,4.0,12,13.0,1.1727904596876317,2.0,Good,0.23,27.57096125225468,No,189.34434431570259,308.5650529839203,Good,23.0,Low,Medium,1,0,0,0,1,0,1,0,1,0
54.0,Musician,81722.43204900909,6453.178260928556,1,3,11.0,1.0,2,2.0,4.512585258762788,4.0,Good,643.77,32.5712352048863,No,246.33116939635858,694.5879319469707,Good,32.0,Low,Large,0,0,0,0,0,0,0,0,0,0
29.0,Manager,138668.78276835856,9034.563503107323,5,3,8.0,4.0,12,11.0,3.440506651712361,3.0,Standard,223.79,30.230293772472635,No,423.53561707323064,5.3786176377480786,Good,16.0,Low,Small,0,0,0,0,0,1,0,1,1,0
29.0,Accountant,15587.32726260637,1465.2115631626978,5,7,15.0,3.0,25,16.0,1.3055846690070305,8.0,Good,110.9,31.914987892733937,No,199.38001173946873,42.65842698836738,Good,23.0,Low,Small,0,1,0,0,0,0,0,0,1,0
20.0,Architect,113004.9904424475,6251.385852889228,0,3,7.0,4.0,13,3.0,10.808088705150352,2.0,Good,808.16,41.12765585578437,No,246.52151972249922,676.0054154881207,Good,24.0,High,Large,0,1,0,0,1,1,0,0,0,0
16.0,Musician,108031.08678331926,3354.453653061643,3,3,2.0,4.0,14,7.0,2.760012568037245,4.0,Good,495.32,34.29471942722473,No,207.17562729477493,573.1089066844487,Good,18.0,High,Large,0,0,0,0,1,1,0,1,0,1
17.0,Scientist,20465.894584609938,1342.9299504247467,5,3,11.0,4.0,1,16.0,3.4977754674706447,6.0,Standard,176.45,23.63645293580931,No,61.629356776408486,340.5704687866183,Good,11.0,Low,Small,1,0,0,0,0,1,0,0,0,1
21.0,Entrepreneur,93826.77469850247,6332.276081231568,7,3,6.0,4.0,17,7.0,2.473580187411634,3.0,Good,657.91,28.264781557506904,Yes,232.71319605978658,577.1941591391864,Good,19.0,Low,Medium,1,0,0,0,0,1,0,1,0,0
38.0,Accountant,34647.82670238259,2491.4177268047233,2,3,1.0,4.0,4,2.0,7.22273989642625,2.0,Good,671.7,23.751973298377397,No,155.3076473800043,289.9009299136236,Good,28.0,Low,Small,1,0,0,0,0,0,0,0,1,1
30.0,Architect,127213.37265093038,6203.573866526027,0,1,12.0,3.0,7,10.0,8.644340336627705,5.0,Good,700.29,35.50459879379407,No,138.04770935326238,322.94016638145683,Good,25.0,High,Large,0,0,0,0,0,1,0,1,0,0
29.0,Teacher,96507.77462402481,8855.293729217608,8,3,16.0,3.0,27,18.0,17.08372046745243,4.0,Standard,122.68,30.538948450863,Yes,213.05937022293045,689.6635396614284,Good,20.0,High,Large,0,0,0,0,0,1,1,0,0,0
23.0,Journalist,25385.54806389084,819.6923069739573,5,7,32.0,6.0,9,16.0,20.885936987656088,6.0,Bad,2880.38,30.726972212588194,Yes,145.01038258158601,359.90539731993374,Good,8.0,High,Large,1,1,0,0,1,1,0,0,0,1
28.0,Manager,30706.878416816184,2540.0398797493744,5,3,7.0,1.0,9,9.0,3.857529889569529,4.0,Good,1364.41,34.16482443185163,No,71.95299335764435,405.5390306068605,Good,17.0,Low,Small,0,0,0,0,0,0,0,0,0,0
26.0,Writer,106024.51291057735,2637.2641791620777,3,2,11.0,3.0,1,5.0,11.05477782685523,4.0,Good,1202.92,30.07294889971487,No,201.04786657955182,170.89412242668496,Good,27.0,Low,Small,0,0,0,0,1,1,0,0,0,1
23.0,Lawyer,133229.53124558987,9563.560952455171,1,1,7.0,3.0,13,5.0,7.814387595863049,3.0,Good,1152.53,26.079551887359255,NM,268.7524270798822,693.1579342104751,Good,24.0,Low,Large,0,0,1,0,0,0,1,1,0,0
19.0,Doctor,27202.165904439476,2038.701597620158,5,3,7.0,4.0,19,15.0,7.622287115648444,8.0,Standard,300.05,28.48492788293214,Yes,66.25848556063701,352.27798891367803,Good,16.0,High,Large,1,1,0,0,1,0,0,0,1,1
54.0,Scientist,89532.69197577881,7044.182529748741,5,5,7.0,2.0,13,14.0,1.4686376367492904,4.0,Good,1158.29,39.49495253972833,No,116.47088354214402,455.68761015644384,Good,27.0,High,Small,0,0,0,0,0,0,0,0,0,0
42.0,Musician,108165.45505955728,5704.3678847907995,2,7,6.0,2.0,3,7.0,2.2225381040081444,4.0,Good,0.23,39.63619149024402,No,530.0086273173927,838.8681933726564,Good,28.0,High,Large,0,0,1,0,0,1,0,0,0,0
45.0,Media_Manager,16541.35563734406,1055.095172720203,5,2,12.0,2.0,0,4.0,7.883470492223051,0.0,Good,754.98,34.74720473311217,No,84.90025310490553,297.5235223723691,Good,24.0,Low,Small,0,0,1,0,0,0,1,0,0,1
54.0,Engineer,107047.0374758787,8822.318639370285,3,3,11.0,3.0,17,9.0,15.752125662080788,4.0,Standard,1227.11,23.435937116105457,Yes,549.4050598503089,962.0717208993478,Good,28.0,High,Small,1,1,1,0,0,0,0,0,0,0
29.0,Engineer,31244.480941047645,2695.730047473725,5,3,4.0,3.0,18,0.0,3.020856696619577,3.0,Good,754.12,23.316532236221754,No,207.32802519496727,289.86322213663436,Good,22.0,Low,Medium,0,1,0,0,1,1,0,0,0,0
38.0,Musician,44185.63883520255,3586.296613248031,5,7,6.0,2.0,27,11.0,9.93985538292827,4.0,Good,370.1,23.932301631969853,No,156.59362537642852,561.2702102847164,Good,32.0,Low,Medium,0,0,0,0,1,1,0,0,0,0
51.0,Teacher,14981.816156235851,1262.7572638021388,4,3,16.0,2.0,7,7.0,3.899634130544054,2.0,Standard,507.0,34.071822825776,No,80.89633317956223,412.7513606794158,Good,21.0,High,Medium,0,0,0,0,1,0,0,0,1,1
