Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size,Credit-Builder Loan,Home Equity Loan,Personal Loan,Not_Specified,Mortgage Loan,Not Specified,Payday Loan,Debt Consolidation Loan,Auto Loan,Student Loan
20.0,Developer,130801.85357775936,8567.056571668005,0,7,2.0,4.0,12,13.0,6.8321562995694185,6.0,Standard,832.13,31.713186010246062,NM,313.4578795361392,546.1958481170738,Good,30.0,Low,Small,0,0,1,0,0,1,0,1,0,0
39.0,Doctor,61524.41849331934,4939.904731631317,2,4,6.0,0.0,9,14.0,4.168522201700344,3.0,Good,431.04,36.06118122624959,No,194.07979532713924,1075.846809333233,Good,17.0,High,Medium,0,0,0,1,0,0,0,0,0,0
32.0,Doctor,15195.831589828402,1641.4489416649951,0,5,4.0,5.0,3,3.0,2.6141186946084662,2.0,Good,741.85,35.89820076400103,No,70.23792292068636,270.1859253151288,Good,32.0,Low,Small,1,1,0,0,1,1,0,0,0,0
29.0,Accountant,30787.64729092525,6149.93319466135,3,6,2.0,2.0,19,3.0,8.319630009824898,0.0,Good,1109.64,23.765680856091805,NM,133.92915964076118,233.70908550215233,Good,16.0,Low,Small,0,1,0,0,0,0,0,0,1,1
35.0,Media_Manager,13862.886491796922,1121.7665313678945,8,7,31.0,7.0,44,12.0,11.13712515296708,12.0,Bad,2033.68,24.21585911128638,Yes,74.59281397036382,207.38279818856734,Good,10.0,High,Large,1,1,0,0,1,1,0,0,0,0
22.0,Musician,84356.66305423327,3198.1738529935033,3,4,12.0,4.0,1,7.0,10.063028409901092,3.0,Good,1027.83,36.47561361598927,No,133.5936289137453,234.17000034027996,Good,21.0,High,Medium,1,0,0,0,0,0,1,0,0,1
33.0,Engineer,17501.689768584245,1099.120397188011,0,4,7.0,4.0,7,6.0,2.279079201529882,2.0,Good,1146.26,33.02347459956727,No,85.21487268407135,337.9089096028744,Good,18.0,Low,Small,0,1,0,0,0,0,1,0,1,0
20.0,Developer,137799.33107538306,10576.24963082077,0,5,4.0,0.0,6,0.0,4.364885416612353,4.0,Good,1140.15,25.07942084267221,No,341.28136409950116,671.3171000551916,Good,15.0,Missing,Missing,0,0,0,1,0,0,0,0,0,0
25.0,Lawyer,29941.64129989649,3153.0419368320577,0,6,4.0,4.0,14,12.0,6.053310449208651,3.0,Standard,262.34,32.662745282763794,No,261.1958139467478,345.04884021667607,Good,24.0,Low,Small,0,0,0,0,0,1,0,0,0,1
26.0,Lawyer,31518.874007133596,6502.4690799013115,6,6,15.0,3.0,26,16.0,15.82517261083115,4.0,Standard,1229.56,35.5845561201196,Yes,352.70923672955564,360.26238200090415,Good,17.0,High,Small,0,1,0,0,0,0,0,1,0,0
46.0,Doctor,19986.52057046965,1513.2550328870482,5,3,2.0,0.0,11,3.0,8.024091537218716,2.0,Good,527.31,29.06750654354719,No,79.64617932528517,315.7088875585236,Good,29.0,High,Large,0,1,0,1,0,0,0,1,0,0
29.0,Accountant,20800.44681776691,1700.909489251439,5,3,2.0,1.0,8,7.0,1.5123232578496977,2.0,Good,499.5,27.32072549438399,NM,144.92212524909283,220.93423990472687,Good,24.0,Low,Medium,0,1,0,0,0,0,0,0,1,0
19.0,Writer,104552.30783895987,3175.1571954351457,0,5,8.0,3.0,0,1.0,11.757945479001119,4.0,Good,617.57,23.309718097137434,No,412.9465015108713,420.72787201322564,Good,26.0,Low,Large,0,0,0,0,1,1,0,0,0,0
19.0,Manager,115036.14102809316,2625.8993971978016,5,7,1.0,0.0,15,3413.0,7.825050174453395,3.0,Good,760.39,36.46143354654896,No,357.86431062466033,596.0399098043699,Good,15.0,Missing,Missing,0,0,0,1,0,0,0,0,0,0
47.0,Entrepreneur,111722.0247006061,8996.654027885705,5,5,6.0,3.0,13,8.0,3.9852227325529004,3.0,Good,87.99,32.49384428838242,No,368.8499826439893,299.77455013729224,Good,20.0,Low,Small,0,0,0,0,1,0,1,0,0,1
46.0,Media_Manager,138859.11743438846,10818.312091614796,1,1,10.0,2.0,1,6.0,1.5596130157890553,1.0,Good,1157.25,36.029741863438666,No,404.56857319692284,781.3642493290911,Good,17.0,High,Large,0,1,0,0,0,1,0,0,0,0
21.0,Engineer,87129.75237712535,7685.805704631741,1,3,8.0,1.0,11,3.0,5.539446617172273,4.0,Good,398.35,28.184854918420427,No,229.33340441046624,1130.2919868683325,Good,18.0,Missing,Large,0,0,0,0,0,0,0,0,0,0
54.0,Doctor,69357.5603908564,7637.065370162742,0,2,2.0,1.0,11,8.0,6.306601543342237,3.0,Good,979.88,26.749695151440463,No,341.6530061699136,885.0618361463008,Good,25.0,High,Large,0,0,0,0,0,0,0,0,0,0
27.0,Mechanic,124415.46198259862,6756.109616324602,3,6,12.0,5.0,17,7.0,11.312720396402447,7.0,Bad,1141.69,37.20142640334075,No,216.83045658893278,288.3412371213145,Good,11.0,High,Large,1,1,0,0,1,1,1,0,0,1
41.0,Developer,130328.88222920557,10616.733973064787,0,3,2.0,3.0,4,4.0,3.260635488668349,5.0,Good,184.28,38.07104278275591,No,375.9547645088801,786.6690216549102,Good,24.0,High,Large,0,0,0,0,0,1,1,0,0,0
27.0,Engineer,81919.0108452386,7566.62593602585,0,3,2.0,3.0,0,8.0,8.28896614092038,4.0,Good,518.25,28.991258096670258,No,244.78164989587953,386.59563968826484,Good,25.0,Low,Small,0,1,0,0,0,0,1,0,1,0
19.0,Musician,32046.088896055924,3243.7823886002643,3,2,3.0,3.0,3,0.0,2.239165139767187,3.0,Good,906.88,23.439427030552963,No,114.28544364780423,252.14141519021075,Good,21.0,Low,Small,0,1,0,0,0,0,0,0,1,1
53.0,Musician,134054.72063968665,10592.189860025617,8,7,11.0,2.0,9,9.0,10.737394328530236,3.0,Standard,209.81,30.491281305927643,No,452.77922426530876,656.4306529776354,Good,18.0,High,Large,0,0,0,0,1,0,0,1,0,0
22.0,Entrepreneur,60862.9270293471,6630.542258871983,5,3,11.0,0.0,9,7.0,1.3877939898287757,4.0,Good,585.0,23.804087201375296,No,267.52306398439555,664.8918063724923,Good,25.0,Low,Large,0,0,0,1,0,0,0,0,0,0
23.0,Manager,11770.167427161436,902.1752779213499,9,9,31.0,5.0,37,24.0,23.628876517440197,11.0,Bad,3891.36,31.455559426786824,Yes,84.08278286724052,300.75691439630543,Good,2.0,High,Large,1,1,0,0,0,1,0,1,1,0
20.0,Manager,66080.90527115297,4922.288232928754,1,5,7.0,0.0,5,12.0,5.974441209179696,3.0,Good,59.5,37.545889432124106,No,205.24105997106642,601.8726212679071,Good,26.0,High,Medium,0,0,0,1,0,0,0,0,0,0
24.0,Doctor,40454.957519572024,2453.708304992971,2,6,12.0,2.0,4,8.0,2.81047191338364,4.0,Good,1129.3,23.277988740775292,No,247.59522026845178,570.1905914309384,Good,19.0,High,Large,0,0,0,0,0,1,0,0,0,0
49.0,Journalist,129752.93235561252,10053.251501626399,4,3,11.0,1.0,7,4.0,3.2000040648662385,4.0,Good,370.31,30.324369295804317,No,501.6718002421815,298.49528340635817,Good,23.0,Low,Small,0,0,1,0,0,0,0,0,0,1
41.0,Teacher,14049.11489395268,1184.5171448674919,6,3,7.0,7.0,28,15.0,9.85775773808348,8.0,Standard,278.02,30.66381044662748,Yes,108.45483729989974,358.3292429397579,Good,17.0,Low,Small,0,0,1,0,0,1,1,1,0,0
54.0,Developer,98284.8987088201,4771.531998890486,5,3,7.0,3.0,6,10.0,4.993613462645584,4.0,Good,1334.43,29.366066718960344,No,103.5119630258543,407.9817971320321,Good,31.0,High,Small,0,1,0,0,1,1,0,0,0,0
38.0,Accountant,43722.24766470895,3448.8204409022933,3,6,13.0,2.0,14,8.0,6.690757180391123,0.0,Good,1179.19,23.213787020855168,No,162.09323390271612,529.9945389616202,Good,16.0,High,Medium,0,0,0,0,0,0,0,0,1,0
31.0,Manager,15388.693709660667,1058.4096029850518,9,6,18.0,3.0,16,11.0,16.539224543043165,8.0,Bad,2306.52,32.9230327194082,Yes,110.77543878979482,297.2817859249838,Good,9.0,High,Large,1,1,0,0,0,0,0,0,1,0
30.0,Accountant,116654.43021780957,9133.948872397166,3,6,12.0,2.0,9,8.0,3.2679835303123688,0.0,Good,520.36,37.63661767905545,No,224.5074467151397,814.5935824499102,Good,16.0,Low,Large,0,0,0,0,0,1,0,0,0,0
19.0,Doctor,109711.61519618555,9942.829407755517,3,3,12.0,3.0,0,9.0,2.132805090434544,3.0,Good,887.04,31.062855360161308,Yes,590.6676001887769,831.4309364405932,Good,16.0,Low,Large,0,0,1,0,1,0,0,0,0,1
22.0,Musician,129068.26556371414,8818.054605916926,0,1,2.0,4.0,8,6.0,2.804974742979787,2.0,Good,279.02,24.02155497426731,No,665.7130151482667,823.6873573185658,Good,32.0,Low,Large,0,0,0,0,0,0,1,0,0,0
28.0,Scientist,31485.49410784897,2349.3004998461392,2,7,5.0,0.0,4,5.0,1.42506750779658,5.0,Good,272.29,38.37532449745483,No,50.990382022882436,341.04543943369447,Good,16.0,High,Small,0,0,0,1,0,0,0,0,0,0
29.0,Engineer,14685.015075429767,1238.2558519533168,0,1,11.0,3.0,14,8.0,11.20597129146628,3.0,Good,394.72,37.38483137197634,No,61.76367581302986,265.5842407814959,Good,24.0,Low,Small,0,1,0,0,0,0,1,0,0,1
18.0,Doctor,42564.96376252002,3629.668482336722,5,1,12.0,3.0,9,4.0,9.644943573052043,3.0,Good,1344.36,36.03941011479628,No,120.1901338237677,435.4107238614132,Good,25.0,High,Small,0,0,0,0,1,0,0,0,0,1
24.0,Journalist,11628.729973846692,2725.594081327457,6,7,24.0,8.0,20,16.0,23.32660832561338,11.0,Bad,3455.1,31.791021115683833,Yes,73.84077553853604,373.9420658686551,Good,3.0,High,Large,1,1,1,0,1,1,0,1,1,0
28.0,Manager,106352.76097751495,5511.097969743003,5,3,12.0,4.0,14,11.0,11.000731954468582,6.0,Good,1316.72,25.90031930905752,No,1022.3196047025614,542.3332665693496,Good,16.0,Low,Small,0,1,0,0,0,0,0,1,0,0
20.0,Entrepreneur,122478.11134607246,9293.089254248214,3,5,8.0,3.0,14,1.0,4.906141956044624,3.0,Good,789.38,26.937733602189937,No,353.7716880368754,867.1290138287501,Good,21.0,Missing,Missing,1,0,0,0,0,1,1,0,0,0
48.0,Musician,33684.495906648815,1583.281097510715,1,1,1.0,4.0,11,2.0,1.318711165410757,2.0,Good,245.19,22.668490959613,No,109.79029126496468,241.91843732160905,Good,22.0,High,Medium,1,1,0,0,1,0,0,0,1,0
47.0,Doctor,15092.216428606835,921.5958989095714,4,1,2.0,1.0,1,0.0,2.913681257279019,4.0,Good,785.82,32.52511470253877,No,79.19956410640756,260.28857868643126,Good,29.0,High,Small,0,0,0,0,0,0,0,0,0,0
30.0,Musician,42026.79968683954,3282.886877188095,1,5,1.0,2.0,0,0.0,7.189992341898477,4.0,Good,630.13,32.914493439525366,No,89.60427685107769,324.5564078785442,Good,24.0,Low,Small,0,0,1,0,0,0,0,0,1,0
50.0,Accountant,37365.04856960439,3243.791233896166,5,1,2.0,4.0,5,1.0,2.64372757230492,3.0,Good,154.34,24.25241639151992,No,353.21253043944307,283.93912874437814,Good,28.0,High,Large,1,0,0,0,0,1,0,1,0,0
48.0,Engineer,65407.16310271881,6902.604901195303,5,3,1.0,2.0,25,11.0,16.32018771057831,5.0,Standard,403.88,24.238336952470483,No,175.44671139713017,334.34946582070023,Good,33.0,High,Large,0,1,0,0,0,1,0,0,0,0
21.0,Mechanic,45966.7618042831,2812.025038714779,3,6,7.0,3.0,24,9.0,9.59242847236364,0.0,Good,564.62,23.031365370379987,No,62.18675092913435,383.2346590381334,Good,28.0,High,Large,0,0,0,0,0,0,1,1,0,0
27.0,Doctor,44404.49965576443,3358.9478161708203,5,1,13.0,3.0,9,9.0,0.8310028318304327,2.0,Good,345.77,28.159424400379798,No,187.53006621845546,299.6207084586043,Good,18.0,High,Small,0,0,1,0,0,0,1,0,1,0
26.0,Architect,32338.3155326665,2195.3774066421915,3,2,12.0,2.0,15,7.0,6.334991402279567,4.0,Good,796.96,28.4305356172885,No,107.25237642420613,304.5137222073972,Good,22.0,Missing,Missing,1,0,0,0,0,0,0,0,0,1
20.0,Engineer,124377.50508837779,10068.688518355344,3,3,6.0,3.0,24,12.0,14.75748091234129,4.0,Standard,555.55,31.453786739701943,Yes,187.58519076731884,546.9057579707643,Good,15.0,High,Large,1,0,0,0,0,1,0,1,1,1
38.0,Lawyer,32856.33690728954,2724.2424726578834,5,4,1.0,2.0,9,3442.0,5.051402570800388,2.0,Good,1184.51,30.374726647111018,NM,88.7707907659312,427.66133419120547,Good,17.0,Low,Medium,0,0,0,0,0,0,0,0,0,0
23.0,Mechanic,82808.66488048407,6821.166394853567,3,5,19.0,3.0,18,18.0,9.038011591386482,6.0,Standard,123.18,30.310168638789015,NM,388.4257624697478,363.49334943345514,Good,9.0,High,Large,1,1,0,0,0,1,1,0,0,1
20.0,Doctor,41195.013493904786,3452.528861149616,2,3,6.0,3.0,13,2.0,9.242838473030877,2.0,Good,1152.88,29.184329018678085,No,99.00716738100004,256.0655608846691,Good,27.0,Low,Large,0,0,1,0,0,0,1,1,0,0
40.0,Writer,78864.12806534248,2671.117048360958,3,5,7.0,0.0,1,5.0,8.480805791196598,8.0,Good,564.85,38.48259531065976,No,228.00012705635564,615.6447071796596,Good,23.0,High,Large,0,0,0,1,0,0,0,0,0,0
25.0,Architect,84889.82049896101,6448.775000170861,3,5,12.0,3.0,12,13.0,6.419825411581644,2.0,Good,66.93,32.11862732506875,NM,99.26777802118647,313.7405711948936,Good,32.0,Low,Small,0,1,0,0,0,1,0,0,0,1
50.0,Scientist,118984.5989004043,7618.297935101716,0,7,1.0,2.0,2,2.0,5.476369597868306,3.0,Good,551.99,25.24790311909681,No,260.93587736970585,781.6910812741571,Good,25.0,High,Large,0,0,0,0,1,0,0,0,0,0
22.0,Architect,111078.6752770808,9484.24390819782,1,5,2.0,4.0,2,5.0,8.723073188265971,2.0,Good,1169.17,29.279246387635343,No,342.5339023128173,823.4033725378149,Good,17.0,High,Large,1,0,0,0,0,0,0,0,1,1
28.0,Scientist,18758.31513526221,1049.6467815007773,5,7,15.0,6.0,27,15.0,15.894263542479733,11.0,Standard,3450.12,26.5251196591525,NM,73.40467535303061,318.66998388446444,Good,5.0,Missing,Missing,1,1,0,0,0,0,0,1,0,0
26.0,Manager,42549.39657203719,3542.5162138172445,1,1,7.0,3.0,2,0.0,3.6679163898419005,2.0,Good,1374.28,26.12876226742927,No,172.09647215913984,419.6870199076909,Good,21.0,Low,Large,0,1,0,0,1,1,0,0,0,0
26.0,Scientist,36991.0267618099,2172.945396807111,3,7,11.0,0.0,10,15.0,7.694062634796425,8.0,Standard,132.55,31.797977098536943,Yes,232.3099907176644,425.046571213499,Good,16.0,Low,Small,0,0,0,1,0,0,0,0,0,0
26.0,Engineer,144618.36862306908,10730.6563238263,5,7,12.0,3.0,11,7.0,9.372243703672124,3.0,Standard,1163.73,39.79966554200471,No,612.6056327374779,1111.3981571937222,Good,33.0,High,Large,0,0,0,0,1,1,1,0,0,0
33.0,Journalist,11741.002158155243,758.0186926258339,7,7,30.0,5.0,35,15.0,14.374247627838388,12.0,Bad,3925.42,30.446444271981054,Yes,68.27313714599059,300.0500510495868,Good,3.0,Low,Small,1,1,0,0,0,0,0,1,1,0
50.0,Accountant,45936.83734815584,3488.87191294301,1,1,2.0,3.0,13,5.0,5.270422110202049,3.0,Good,511.16,37.62620003214509,No,148.58982958044848,346.54006278100036,Good,24.0,High,Small,0,1,0,0,0,1,0,1,1,0
49.0,Journalist,74195.6934424114,9358.012787289019,5,4,11.0,4.0,21,17.0,15.193152081652736,6.0,Standard,313.75,30.434115603304562,Yes,103.15258219439539,646.926589430578,Good,15.0,High,Medium,1,1,0,0,1,1,1,0,0,0
19.0,Doctor,110643.17437006505,10446.134100103462,5,6,7.0,4.0,14,9.0,8.405318203667456,8.0,Standard,97.25,35.674511323991844,Yes,471.8252814445916,286.1976273969093,Good,23.0,Low,Small,0,0,1,0,0,1,0,0,0,1
18.0,Manager,18831.259004196738,1355.7105962491223,5,3,8.0,1.0,14,12.0,11.709662093810117,2.0,Good,60.04,37.767950644227575,NM,68.11456022635986,285.78871847038255,Good,25.0,Low,Medium,0,1,0,0,0,0,0,0,0,0
27.0,Accountant,104775.9023566906,6586.807955531252,0,6,5.0,0.0,8,8.0,9.58290274393908,3.0,Good,406.37,23.338809002806727,No,226.17348527960246,638.7803844997452,Good,22.0,Low,Medium,0,0,0,0,1,0,0,0,0,1
50.0,Scientist,34374.88849976004,10493.354859196885,8,7,5.0,2.0,18,10.0,5.99021992394701,2.0,Good,896.72,37.57149194322568,No,364.4730266470595,276.79832516407555,Good,22.0,Low,Large,0,0,0,0,0,0,0,1,0,0
40.0,Developer,34474.17421649894,2198.897268083473,1,3,12.0,3.0,7,4.0,4.928710981649451,2.0,Good,1243.21,25.498167857030655,NM,152.06972538451876,332.42868616669574,Good,22.0,Low,Large,0,0,0,0,0,0,1,1,1,1
21.0,Doctor,31044.305479434133,2466.597298404317,5,1,6.0,1.0,1,0.0,2.729960656430008,4.0,Good,67.06,23.96200196921191,No,84.36918742388406,367.86225103725343,Good,22.0,High,Large,0,0,0,1,1,0,0,0,0,0
55.0,Architect,16274.366918715983,1304.4653249593089,5,3,5.0,2.0,5,9.0,7.4285973381544474,8.0,Good,178.36,26.891388932376326,NM,126.22963271154082,271.0619561378141,Good,26.0,Low,Small,0,1,0,0,0,0,0,0,0,0
22.0,Musician,15255.030235229737,10625.550045750619,6,6,18.0,8.0,24,20.0,13.839925107991165,11.0,Standard,2871.81,31.916804545270836,Yes,270.9038969418475,300.5969563856364,Good,12.0,High,Large,1,1,1,0,0,0,1,1,1,0
47.0,Developer,87362.038692442,6881.920992257928,3,5,7.0,0.0,27,10.0,5.472786121020977,1.0,Standard,1372.46,28.11979525389042,No,236.40560063321183,1024.7724889775056,Good,16.0,Low,Large,0,0,0,1,0,0,0,0,0,0
22.0,Developer,34255.23276982801,3570.8434407539457,5,3,12.0,3.0,17,3.0,6.734921149877496,3.0,Good,325.02,33.905955309997736,NM,131.42602230806727,470.0432775905642,Good,22.0,Missing,Small,0,1,0,0,1,1,1,0,0,0
22.0,Entrepreneur,25625.414694348907,3157.000009995815,5,5,7.0,6.0,3,10.0,11.251800704952775,2.0,Bad,905.22,24.944997127210897,No,135.5046265300242,141.68903337462,Good,32.0,High,Large,1,0,0,0,1,1,0,0,0,1
27.0,Media_Manager,85394.80597897684,10356.83385769158,0,2,12.0,2.0,8,8.0,7.869723030038414,2.0,Standard,1372.6,33.15802843686839,Yes,161.29624710297347,328.31545877910173,Good,31.0,High,Small,0,0,0,0,0,0,0,0,0,0
22.0,Doctor,133750.7783441803,7966.09726456492,0,1,11.0,3.0,9,1.0,8.454348651586123,3.0,Good,20.83,33.77755758955703,No,79.97249230048504,285.2418338414168,Good,27.0,Low,Large,0,0,1,0,0,0,1,0,0,0
36.0,Developer,88475.46357195867,2331.3589305194396,8,5,11.0,4.0,19,9.0,15.71150162336182,8.0,Standard,720.34,30.785618176105483,Yes,200.2679577703332,356.88017197621855,Good,23.0,Low,Large,0,1,0,0,1,1,0,1,0,0
49.0,Architect,40951.21919967197,3376.280994716799,3,1,6.0,4.0,0,0.0,5.321656726349334,3.0,Good,1037.23,23.356503216537767,No,89.63884995955202,284.29241956353815,Good,22.0,High,Large,0,1,0,0,0,0,1,0,0,0
55.0,Accountant,88246.89829183638,2079.7358684197893,0,3,12.0,3.0,0,4.0,3.6501596624648194,2.0,Good,471.19,27.72570736619533,No,208.34078293945942,358.9645673857067,Good,28.0,High,Small,0,1,0,0,0,0,0,0,1,0
41.0,Musician,40942.78500568846,3430.6176217772886,5,2,11.0,1.0,6,9.0,8.708725296303836,0.0,Good,913.8,30.594243770237618,No,177.80056090681845,403.0098956558333,Good,18.0,Missing,Small,0,0,0,0,0,0,0,0,0,1
50.0,Accountant,61988.91768880888,5803.734022187422,0,1,8.0,3.0,9,6.0,3.142718831850441,3.0,Good,762.93,22.631469541406975,NM,226.53195548241672,261.6081198168625,Good,31.0,Low,Small,0,1,1,0,0,1,0,1,0,0
30.0,Journalist,32603.329270181253,3348.011865291815,5,7,11.0,2.0,0,2.0,6.337283359086911,4.0,Good,0.23,36.47509934146718,No,203.90500396093498,203.37872937142455,Good,20.0,Low,Small,0,0,0,0,1,1,0,0,0,0
50.0,Entrepreneur,17925.62959425526,1048.8404764057213,2,1,8.0,3.0,11,1.0,6.079027499335467,4.0,Good,766.73,33.245525336300176,No,172.5356517336908,230.49318398113132,Good,27.0,Low,Small,0,1,0,0,0,0,1,0,0,1
30.0,Manager,63815.17694531642,1690.430768342475,3,3,2.0,1.0,12,4.0,10.16459430618971,1.0,Good,633.31,23.975792010069753,No,104.77127377168816,298.3572062835568,Good,18.0,Low,Medium,0,0,0,0,0,1,0,0,0,0
45.0,Doctor,110297.3353738825,10018.781966001783,0,1,4.0,4.0,0,0.0,3.4771370826460792,4.0,Good,757.72,30.235378487814174,No,237.35999160455313,322.68089781460935,Good,22.0,High,Medium,0,0,0,0,0,1,1,1,0,1
26.0,Doctor,67678.98202875027,6243.36890055657,5,7,5.0,1.0,14,13.0,4.560520288335538,5.0,Good,88.59,37.03154370214034,No,403.1772991561263,677.4012533390942,Good,24.0,High,Large,0,0,0,0,0,0,0,0,0,1
42.0,Engineer,19291.22161559736,1556.4637709621088,3,2,1.0,2.0,0,3.0,2.766866714016549,3.0,Good,789.89,27.560887009518975,No,104.75492401895261,350.70602281445423,Good,25.0,Low,Small,0,0,0,0,0,0,1,0,0,0
24.0,Manager,41914.894663294355,3518.8963296942084,4,3,7.0,1.0,12,14.0,3.40853697564638,0.0,Good,256.9,36.454088977667034,No,152.01114035298806,360.1327011796795,Good,24.0,High,Medium,0,0,0,0,0,0,0,0,0,0
25.0,Scientist,102794.4294445326,9602.617830414853,7,6,12.0,4.0,3,17.0,11.280965180028266,8.0,Standard,1098.47,30.82634383384915,Yes,459.57504307664817,618.879541269645,Good,11.0,High,Large,1,0,0,0,1,1,1,0,0,0
45.0,Doctor,96476.37077657307,1234.24653134538,0,7,6.0,3.0,15,8.0,2.8313657617043364,4.0,Good,721.16,30.12684750706281,No,88.9271852434575,256.7240574006266,Good,19.0,High,Small,0,1,0,0,1,0,0,0,0,1
39.0,Musician,78516.1129520827,3668.3251115225844,4,3,7.0,0.0,9,9.0,4.555241401830686,3.0,Good,784.52,31.797127693739583,No,157.63928479475206,390.2632170791243,Good,17.0,High,Large,0,0,0,1,0,0,0,0,0,0
42.0,Engineer,20326.746008199112,1101.3276342048216,0,1,12.0,2.0,19,3.0,6.708224937738453,2.0,Good,2.0,31.173390816297545,No,65.87125165852046,259.24897508296806,Good,26.0,Missing,Small,0,0,1,0,0,0,1,0,0,0
28.0,Architect,86633.4751716215,7015.297087236297,1,3,3.0,4.0,2,0.0,1.7081224553104801,3.0,Good,784.28,25.32832681909043,No,291.8702008615054,408.6116932754926,Good,22.0,Low,Small,0,1,0,0,0,0,1,0,1,0
49.0,Doctor,16919.07361800539,1351.7136835258493,2,2,1.0,1.0,3,0.0,3.1433214835615955,3.0,Good,543.87,22.665605278065158,No,75.8584843962208,305.08347705788924,Good,20.0,Low,Small,0,0,0,0,1,0,0,0,0,0
21.0,Entrepreneur,111873.87933521009,10144.404624924613,5,6,8.0,2.0,16,13.0,1.2105096490260894,4.0,Good,70.24,35.03550516252154,No,340.75577275462666,757.139166427996,Good,31.0,High,Large,0,0,0,0,1,1,0,0,0,0
48.0,Teacher,17753.611592964422,1447.0787299267101,4,5,3.0,2.0,8,9.0,3.221505995491659,4.0,Good,418.92,32.74050516139557,NM,65.82995824113459,313.31655415874906,Good,30.0,Low,Medium,0,1,0,0,0,0,0,0,1,1
51.0,Architect,31459.946476605466,2928.61348202458,0,3,6.0,3.0,7,7.0,7.681097296187467,4.0,Good,1062.45,29.441644049053984,No,75.1443910954901,338.2167618813912,Good,21.0,Low,Small,0,0,0,0,1,0,0,0,1,0
20.0,Architect,18741.147039484782,1533.3281079107546,3,3,5.0,1.0,2,0.0,6.946281533485485,2.0,Good,1031.96,24.739647210263996,No,160.4200977674469,284.80168015754066,Good,23.0,Low,Large,0,0,0,0,0,0,0,0,1,1
47.0,Entrepreneur,44251.396984381725,3596.301784931173,0,3,1.0,3.0,5,1.0,8.246453269975433,3.0,Good,810.79,26.744839412038342,No,281.2847279821888,396.66845253940687,Good,22.0,High,Large,0,1,0,0,1,0,1,0,1,0
19.0,Engineer,39049.003255308766,6415.032246884356,1,1,11.0,3.0,0,0.0,11.263973055669675,4.0,Good,836.37,30.074429839276704,No,242.55634564013735,369.48232330014105,Good,30.0,High,Small,0,1,0,0,1,1,0,0,0,0
21.0,Engineer,118440.82985597137,3505.5686525597807,1,3,12.0,3.0,12,0.0,7.230790459327532,5.0,Good,74.36,23.35195453442146,NM,251.99191047032525,613.0620407429178,Good,18.0,High,Medium,0,0,1,0,0,0,1,0,0,0
24.0,Lawyer,143129.37269530847,10687.79406701618,0,1,1.0,2.0,12,0.0,6.773808631765664,3.0,Good,759.34,27.06765655118282,No,458.67620137365464,1171.7783226254573,Good,17.0,High,Large,0,0,0,0,0,1,0,0,1,0
25.0,Doctor,133224.24150246702,6845.585083760988,5,4,11.0,2.0,13,1.0,6.026563212563581,4.0,Good,561.06,29.56535688822937,No,199.5410097252281,293.4137501790064,Good,17.0,Low,Small,0,1,0,0,0,0,0,1,1,0
24.0,Doctor,119006.9020326568,6613.731166859176,5,7,12.0,4.0,15,14.0,7.346239895415853,0.0,Standard,1115.83,29.827077251501848,Yes,161.144054038577,359.5035102193907,Good,8.0,Low,Small,1,1,0,0,0,1,1,1,1,0
46.0,Doctor,13184.09790654385,1236.638825190689,4,3,1.0,0.0,4,1.0,5.471146278008962,0.0,Good,94.36,33.24357418549891,No,50.61639884791721,295.696495941605,Good,28.0,Low,Small,0,0,0,1,0,0,0,0,0,0
19.0,Media_Manager,31721.296295038803,7066.627804324416,3,7,6.0,4.0,14,7.0,9.358082746823296,4.0,Standard,566.14,22.375649476014825,No,230.72706699548695,271.2724620141406,Good,18.0,High,Small,1,0,0,0,0,0,1,1,1,0
20.0,Teacher,29273.072621089075,1850.6623851368713,6,5,23.0,5.0,18,21.0,15.316277422397878,6.0,Bad,2662.68,31.062707680680788,No,91.64492264852848,297.0522527089448,Good,6.0,High,Large,1,1,0,0,1,0,1,0,1,0
19.0,Lawyer,127811.70352438156,9766.886827575174,5,1,7.0,4.0,6,3.0,4.860161085315588,3.0,Good,1162.93,33.80910496221082,No,347.7030558046237,802.4403801831227,Good,23.0,High,Large,0,1,0,0,0,1,1,0,0,0
19.0,Musician,44407.60847007768,3468.2472599268567,3,4,12.0,4.0,13,2.0,1.7631853716843335,4.0,Good,176.2,36.68129859650038,No,276.61035877307336,263.48329119766646,Good,16.0,High,Large,1,1,0,0,1,1,1,1,0,1
29.0,Teacher,123077.89743019613,9781.211518951812,3,3,2.0,4.0,5,4.0,3.134101328886633,3.0,Good,762.68,33.789983936368344,No,338.98260810685184,580.5553516836507,Good,32.0,High,Large,0,0,1,0,0,0,1,1,0,0
29.0,Engineer,41587.15352667275,5628.708881678179,5,5,11.0,0.0,8,7.0,4.495091314444446,5.0,Good,95.3,36.93461367173253,No,116.90407924018976,444.4913239505511,Good,25.0,High,Large,0,0,0,1,0,0,0,0,0,0
